copper_height,f_max,f_min,feed_depth,feed_gap_width,feed_width,l3horizontal,l3vertical,patch_length,patch_width,permittivity,realized_gain,resonance,s11,substrate_height,bandwidth
0.035,,,0.33333,0.1,0.07,-4.509,0.8731200000000001,1.0,1.0,4.3,0.8731200000000001,72.7,-43.153999999999996,0.05,4.2718
0.035,,,0.16667,0.1,0.07,-4.7329,0.73897,1.0,1.0,4.3,0.73897,71.75,-22.61,0.05,3.8396
0.035,,,0.055555999999999994,0.1,0.07,-4.8237,0.65552,1.0,1.0,4.3,0.65552,70.95,-23.627,0.05,3.6037
0.035,,,0.33333,0.033333,0.07,-4.9255,0.50345,1.0,1.0,4.3,0.50345,71.2,-21.53,0.05,4.4567
0.035,,,0.16667,0.033333,0.07,-5.0821,0.37606999999999996,1.0,1.0,4.3,0.37606999999999996,70.7,-22.74,0.05,3.9758
0.035,,,0.055555999999999994,0.033333,0.07,-5.1356,0.33132,1.0,1.0,4.3,0.33132,70.45,-24.52,0.05,3.813
0.035,,,0.33333,0.3,0.1,-3.2882,2.1096,1.0,1.0,4.3,2.1096,77.2,-14.005999999999998,0.07,2.4747
0.035,,,0.16667,0.3,0.1,-3.3107,2.2752,1.0,1.0,4.3,2.2752,75.05,-13.239,0.07,3.4422
0.035,,,0.055555999999999994,0.3,0.1,-3.6087,1.8946,1.0,1.0,4.3,1.8946,71.7,-13.665,0.07,3.2387
0.035,,,0.33333,0.1,0.1,-3.1105,2.2544,1.0,1.0,4.3,2.2544,72.25,-23.269000000000002,0.07,4.2132
0.035,,,0.16667,0.1,0.1,-3.5803,1.8616,1.0,1.0,4.3,1.8616,71.05,-14.751,0.07,3.6066
0.035,,,0.055555999999999994,0.1,0.1,-3.7769,1.6705,1.0,1.0,4.3,1.6705,70.25,-14.587,0.07,3.4709
0.035,,,0.33333,0.033333,0.1,-3.3524,2.0572,1.0,1.0,4.3,2.0572,71.05,-15.630999999999998,0.07,3.6147
0.035,,,0.16667,0.033333,0.1,-3.6585,1.7785,1.0,1.0,4.3,1.7785,70.35,-14.035,0.07,3.2858
0.035,,,0.055555999999999994,0.033333,0.1,-3.6889,1.7564,1.0,1.0,4.3,1.7564,70.05,-13.942,0.07,3.1907
0.035,,,0.33333,0.3,0.14,-2.1805,3.217,1.0,1.0,4.3,3.217,77.2,-20.067999999999998,0.09,3.4358
0.035,,,0.16667,0.3,0.14,-2.9233,2.6251,1.0,1.0,4.3,2.6251,74.45,-10.044,0.09,1.5716
0.035,,,0.055555999999999994,0.3,0.14,-3.1431,2.3252,1.0,1.0,4.3,2.3252,71.1,-10.162,0.09,1.6059999999999999
0.035,,,0.33333,0.1,0.14,-2.3785,2.9675,1.0,1.0,4.3,2.9675,72.05,-16.581,0.09,4.4225
0.035,,,0.16667,0.1,0.14,-3.115,2.299,1.0,1.0,4.3,2.299,70.45,-10.997,0.09,2.6443
0.035,,,0.055555999999999994,0.1,0.14,-3.313,2.1004,1.0,1.0,4.3,2.1004,69.5,-10.821,0.09,2.3824
0.035,,,0.33333,0.033333,0.14,-2.7402,2.647,1.0,1.0,4.3,2.647,70.85,-12.155999999999999,0.09,3.0438
0.035,,,0.16667,0.033333,0.14,-3.0954,2.3158,1.0,1.0,4.3,2.3158,69.95,-10.569,0.09,2.1113
0.035,,,0.055555999999999994,0.033333,0.14,-3.215,2.202,1.0,1.0,4.3,2.202,69.55,-10.341,0.09,1.6972
0.035,,,0.16667,0.3,0.07,-4.2082,1.6707,1.0,1.1,4.3,1.6707,75.05,-27.04,0.05,3.8051
0.035,,,0.055555999999999994,0.3,0.07,-4.5496,1.2761,1.0,1.1,4.3,1.2761,72.05,-26.226999999999997,0.05,3.4354
0.035,,,0.33333,0.1,0.07,-4.6805,0.99308,1.0,1.1,4.3,0.99308,72.2,-24.732,0.05,3.9751
0.035,,,0.16667,0.1,0.07,-4.7865,0.97815,1.0,1.1,4.3,0.97815,71.4,-29.398000000000003,0.05,3.7514
0.035,,,0.055555999999999994,0.1,0.07,-4.8847,0.8901600000000001,1.0,1.1,4.3,0.8901600000000001,70.7,-30.064,0.05,3.5318
0.035,,,0.33333,0.033333,0.07,-4.9503,0.77785,1.0,1.1,4.3,0.77785,70.9,-26.609,0.05,4.3737
0.035,,,0.16667,0.033333,0.07,-5.1252,0.63048,1.0,1.1,4.3,0.63048,70.45,-27.885,0.05,3.8908
0.035,,,0.055555999999999994,0.033333,0.07,-5.1191,0.6450899999999999,1.0,1.1,4.3,0.6450899999999999,70.25,-30.938000000000002,0.05,3.6817
0.035,,,0.16667,0.3,0.1,-3.1622,2.6822,1.0,1.1,4.3,2.6822,74.25,-16.914,0.07,3.8019
0.035,,,0.055555999999999994,0.3,0.1,-3.5294,2.2694,1.0,1.1,4.3,2.2694,71.3,-15.745999999999999,0.07,3.4199
0.035,,,0.33333,0.1,0.1,-3.2043,2.4516,1.0,1.1,4.3,2.4516,71.7,-40.225,0.07,4.0332
0.035,,,0.16667,0.1,0.1,-3.5699,2.1723,1.0,1.1,4.3,2.1723,70.7,-17.113,0.07,3.7421
0.035,,,0.055555999999999994,0.1,0.1,-3.7112,2.0431,1.0,1.1,4.3,2.0431,69.95,-16.498,0.07,3.577
0.035,,,0.33333,0.033333,0.1,-3.3846,2.325,1.0,1.1,4.3,2.325,70.65,-18.437,0.07,3.72
0.035,,,0.16667,0.033333,0.1,-3.5795,2.1636,1.0,1.1,4.3,2.1636,70.05,-15.940999999999999,0.07,3.4232
0.035,,,0.055555999999999994,0.033333,0.1,-3.6871,2.0645,1.0,1.1,4.3,2.0645,69.75,-15.687999999999999,0.07,3.3697
0.035,,,0.33333,0.3,0.14,-2.7147,2.8773,1.0,1.1,4.3,2.8773,75.0,-11.382,0.09,1.5746
0.035,,,0.16667,0.3,0.14,-2.6659,3.1446,1.0,1.1,4.3,3.1446,73.65,-12.385,0.09,3.3532
0.035,,,0.055555999999999994,0.3,0.14,-3.0373,2.7264,1.0,1.1,4.3,2.7264,70.65,-11.513,0.09,2.7035
0.035,,,0.33333,0.1,0.14,-2.4199,3.2133,1.0,1.1,4.3,3.2133,71.4,-21.658,0.09,4.3905
0.035,,,0.16667,0.1,0.14,-2.9858,2.7263,1.0,1.1,4.3,2.7263,70.1,-12.498,0.09,3.3203
0.035,,,0.055555999999999994,0.1,0.14,-3.2192,2.5016,1.0,1.1,4.3,2.5016,69.25,-12.022,0.09,3.0435
0.035,,,0.33333,0.033333,0.14,-2.6687,3.015,1.0,1.1,4.3,3.015,70.4,-14.135,0.09,3.4945
0.035,,,0.16667,0.033333,0.14,-3.0254,2.6875,1.0,1.1,4.3,2.6875,69.6,-11.847999999999999,0.09,2.8027
0.035,,,0.055555999999999994,0.033333,0.14,-3.1212,2.6013,1.0,1.1,4.3,2.6013,69.25,-11.472000000000001,0.09,2.5559
